"COUNTRY","Country","SEX","Sex","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","MW","All persons","P5010","Decile 5/Decile 1","2008","2008","P50P10","Interdecile ratio P50/P10","0","Units",,,1.71843882709807,,
"AUT","Austria","MW","All persons","P5010","Decile 5/Decile 1","2009","2009","P50P10","Interdecile ratio P50/P10","0","Units",,,1.72812437711779,,
"AUT","Austria","MW","All persons","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","Units",,,1.74405387823483,,
"AUT","Austria","MW","All persons","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","Units",,,1.72258897887233,,
"AUT","Austria","MW","All persons","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","Units",,,1.72492236282153,,
"AUT","Austria","MW","All persons","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","Units",,,1.70970177067738,,
"AUT","Austria","MW","All persons","P5010","Decile 5/Decile 1","2014","2014","P50P10","Interdecile ratio P50/P10","0","Units",,,1.71530104570121,,
"AUT","Austria","MW","All persons","P5010","Decile 5/Decile 1","2015","2015","P50P10","Interdecile ratio P50/P10","0","Units",,,1.71169085728906,,
"AUT","Austria","MW","All persons","P5010","Decile 5/Decile 1","2016","2016","P50P10","Interdecile ratio P50/P10","0","Units",,,1.6804902928952,,
"AUT","Austria","MW","All persons","P5010","Decile 5/Decile 1","2017","2017","P50P10","Interdecile ratio P50/P10","0","Units",,,1.66421659328175,,
"AUT","Austria","MW","All persons","P5010","Decile 5/Decile 1","2018","2018","P50P10","Interdecile ratio P50/P10","0","Units",,,1.65497264723312,,
"AUT","Austria","MW","All persons","P5010","Decile 5/Decile 1","2019","2019","P50P10","Interdecile ratio P50/P10","0","Units",,,1.6486796702204,,
"AUT","Austria","MW","All persons","P9010","Decile 9/Decile 1","2004","2004","P90P10","Interdecile ratio P90/P10","0","Units",,,3.23036327815624,,
"AUT","Austria","MW","All persons","P9010","Decile 9/Decile 1","2005","2005","P90P10","Interdecile ratio P90/P10","0","Units",,,3.25708958464571,,
"AUT","Austria","MW","All persons","P9010","Decile 9/Decile 1","2006","2006","P90P10","Interdecile ratio P90/P10","0","Units",,,3.30406531974646,,
"AUT","Austria","MW","All persons","P9010","Decile 9/Decile 1","2007","2007","P90P10","Interdecile ratio P90/P10","0","Units",,,3.36603995299647,,
"AUT","Austria","MW","All persons","P9010","Decile 9/Decile 1","2008","2008","P90P10","Interdecile ratio P90/P10","0","Units",,,3.31958493427704,,
"AUT","Austria","MW","All persons","P9010","Decile 9/Decile 1","2009","2009","P90P10","Interdecile ratio P90/P10","0","Units",,,3.36062387881203,,
"AUT","Austria","MW","All persons","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","Units",,,3.38526789604176,,
"AUT","Austria","MW","All persons","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","Units",,,3.34346499907699,,
"AUT","Austria","MW","All persons","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","Units",,,3.35414829692994,,
"AUT","Austria","MW","All persons","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","Units",,,3.31210208039476,,
"AUT","Austria","MW","All persons","P9010","Decile 9/Decile 1","2014","2014","P90P10","Interdecile ratio P90/P10","0","Units",,,3.32703669997102,,
"AUT","Austria","MW","All persons","P9010","Decile 9/Decile 1","2015","2015","P90P10","Interdecile ratio P90/P10","0","Units",,,3.31838863134705,,
"AUT","Austria","MW","All persons","P9010","Decile 9/Decile 1","2016","2016","P90P10","Interdecile ratio P90/P10","0","Units",,,3.271053068734,,
"AUT","Austria","MW","All persons","P9010","Decile 9/Decile 1","2017","2017","P90P10","Interdecile ratio P90/P10","0","Units",,,3.21872425511985,,
"AUT","Austria","MW","All persons","P9010","Decile 9/Decile 1","2018","2018","P90P10","Interdecile ratio P90/P10","0","Units",,,3.19695290727919,,
"AUT","Austria","MW","All persons","P9010","Decile 9/Decile 1","2019","2019","P90P10","Interdecile ratio P90/P10","0","Units",,,3.17067183334565,,
"AUT","Austria","MW","All persons","P9050","Decile 9/Decile 5","2004","2004","P90P50","Interdecile ratio P90/P50","0","Units",,,1.90385913621262,,
"AUT","Austria","MW","All persons","P9050","Decile 9/Decile 5","2005","2005","P90P50","Interdecile ratio P90/P50","0","Units",,,1.91626226799056,,
"AUT","Austria","MW","All persons","P9050","Decile 9/Decile 5","2006","2006","P90P50","Interdecile ratio P90/P50","0","Units",,,1.91778130163967,,
"AUT","Austria","MW","All persons","P9050","Decile 9/Decile 5","2007","2007","P90P50","Interdecile ratio P90/P50","0","Units",,,1.92642068902271,,
"AUT","Austria","MW","All persons","P9050","Decile 9/Decile 5","2008","2008","P90P50","Interdecile ratio P90/P50","0","Units",,,1.93174460558646,,
"AUT","Austria","MW","All persons","P9050","Decile 9/Decile 5","2009","2009","P90P50","Interdecile ratio P90/P50","0","Units",,,1.94466551326412,,
"AUT","Austria","MW","All persons","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","Units",,,1.94103401178638,,
"AUT","Austria","MW","All persons","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","Units",,,1.94095343699792,,
"AUT","Austria","MW","All persons","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","Units",,,1.94452131250904,,
"AUT","Austria","MW","All persons","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","Units",,,1.93723966202743,,
"AUT","Austria","MW","All persons","P9050","Decile 9/Decile 5","2014","2014","P90P50","Interdecile ratio P90/P50","0","Units",,,1.93962261511415,,
"AUT","Austria","MW","All persons","P9050","Decile 9/Decile 5","2015","2015","P90P50","Interdecile ratio P90/P50","0","Units",,,1.93866118827242,,
"AUT","Austria","MW","All persons","P9050","Decile 9/Decile 5","2016","2016","P90P50","Interdecile ratio P90/P50","0","Units",,,1.94648733322852,,
"AUT","Austria","MW","All persons","P9050","Decile 9/Decile 5","2017","2017","P90P50","Interdecile ratio P90/P50","0","Units",,,1.93407773249796,,
"AUT","Austria","MW","All persons","P9050","Decile 9/Decile 5","2018","2018","P90P50","Interdecile ratio P90/P50","0","Units",,,1.9317255258714,,
"AUT","Austria","MW","All persons","P9050","Decile 9/Decile 5","2019","2019","P90P50","Interdecile ratio P90/P50","0","Units",,,1.9231582038746,,
"BEL","Belgium","MW","All persons","LPI","Low Pay Incidence","2004","2004","IDX","Index","0","Units",,,6.29874025194961,,
"BEL","Belgium","MW","All persons","LPI","Low Pay Incidence","2005","2005","IDX","Index","0","Units",,,6.6993300669933,,
"BEL","Belgium","MW","All persons","LPI","Low Pay Incidence","2006","2006","IDX","Index","0","Units",,,6.2993700629937,,
"BEL","Belgium","MW","All persons","LPI","Low Pay Incidence","2007","2007","IDX","Index","0","Units",,,5.6005600560056,,
"BEL","Belgium","MW","All persons","LPI","Low Pay Incidence","2008","2008","IDX","Index","0","Units",,,3.99988000359989,,
"BEL","Belgium","MW","All persons","LPI","Low Pay Incidence","2009","2009","IDX","Index","0","Units",,,3.7,,
"BEL","Belgium","MW","All persons","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","Units",,,4.3,,
"BEL","Belgium","MW","All persons","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","Units",,,5.4,,
"BEL","Belgium","MW","All persons","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","Units",,,6,,
"BEL","Belgium","MW","All persons","LPI","Low Pay Incidence","2013","2013","IDX","Index","0","Units",,,4.60013203955377,,
"BEL","Belgium","MW","All persons","LPI","Low Pay Incidence","2014","2014","IDX","Index","0","Units",,,3.4,,
"BEL","Belgium","MW","All persons","LPI","Low Pay Incidence","2015","2015","IDX","Index","0","Units",,,4.6,,
"BEL","Belgium","MW","All persons","LPI","Low Pay Incidence","2016","2016","IDX","Index","0","Units",,,4.1,,
"BEL","Belgium","MW","All persons","LPI","Low Pay Incidence","2017","2017","IDX","Index","0","Units",,,5.5,,
"BEL","Belgium","MW","All persons","LPI","Low Pay Incidence","2018","2018","IDX","Index","0","Units",,,9.2,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","1999","1999","P50P10","Interdecile ratio P50/P10","0","Units",,,1.40671908506075,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2000","2000","P50P10","Interdecile ratio P50/P10","0","Units",,,1.39061421670117,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2001","2001","P50P10","Interdecile ratio P50/P10","0","Units",,,1.37638617090671,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2002","2002","P50P10","Interdecile ratio P50/P10","0","Units",,,1.36838750796685,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2003","2003","P50P10","Interdecile ratio P50/P10","0","Units",,,1.3954802259887,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2004","2004","P50P10","Interdecile ratio P50/P10","0","Units",,,1.40060606060606,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2005","2005","P50P10","Interdecile ratio P50/P10","0","Units",,,1.4,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2006","2006","P50P10","Interdecile ratio P50/P10","0","Units",,,1.39246376811594,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2007","2007","P50P10","Interdecile ratio P50/P10","0","Units",,,1.37520752628666,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2008","2008","P50P10","Interdecile ratio P50/P10","0","Units",,,1.35792778649921,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2009","2009","P50P10","Interdecile ratio P50/P10","0","Units",,,1.35681233933161,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","Units",,,1.37264870360955,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","Units",,,1.3859296482412,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","Units",,,1.4091587854654,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","Units",,,1.39287457296242,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2014","2014","P50P10","Interdecile ratio P50/P10","0","Units",,,1.34054054054054,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2015","2015","P50P10","Interdecile ratio P50/P10","0","Units",,,1.37372392365734,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2016","2016","P50P10","Interdecile ratio P50/P10","0","Units",,,1.36721898790864,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2017","2017","P50P10","Interdecile ratio P50/P10","0","Units",,,1.38876603272888,,
"BEL","Belgium","MW","All persons","P5010","Decile 5/Decile 1","2018","2018","P50P10","Interdecile ratio P50/P10","0","Units",,,1.47089715536105,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","1999","1999","P90P10","Interdecile ratio P90/P10","0","Units",,,2.39242315939957,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2000","2000","P90P10","Interdecile ratio P90/P10","0","Units",,,2.3671497584541,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2001","2001","P90P10","Interdecile ratio P90/P10","0","Units",,,2.33985649054142,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2002","2002","P90P10","Interdecile ratio P90/P10","0","Units",,,2.31293817718291,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2003","2003","P90P10","Interdecile ratio P90/P10","0","Units",,,2.39485247959824,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2004","2004","P90P10","Interdecile ratio P90/P10","0","Units",,,2.46424242424242,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2005","2005","P90P10","Interdecile ratio P90/P10","0","Units",,,2.48888888888888,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2006","2006","P90P10","Interdecile ratio P90/P10","0","Units",,,2.42898550724637,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2007","2007","P90P10","Interdecile ratio P90/P10","0","Units",,,2.33204205866076,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2008","2008","P90P10","Interdecile ratio P90/P10","0","Units",,,2.2517006802721,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2009","2009","P90P10","Interdecile ratio P90/P10","0","Units",,,2.30025706940874,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","Units",,,2.37874936451448,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","Units",,,2.44723618090452,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","Units",,,2.47336983573917,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","Units",,,2.45876037091264,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2014","2014","P90P10","Interdecile ratio P90/P10","0","Units",,,2.33243243243243,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2015","2015","P90P10","Interdecile ratio P90/P10","0","Units",,,2.35596981802041,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2016","2016","P90P10","Interdecile ratio P90/P10","0","Units",,,2.40976265114196,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2017","2017","P90P10","Interdecile ratio P90/P10","0","Units",,,2.45201238390092,,
"BEL","Belgium","MW","All persons","P9010","Decile 9/Decile 1","2018","2018","P90P10","Interdecile ratio P90/P10","0","Units",,,2.43938730853391,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","1999","1999","P90P50","Interdecile ratio P90/P50","0","Units",,,1.70071138211382,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","2000","2000","P90P50","Interdecile ratio P90/P50","0","Units",,,1.70223325062034,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","2001","2001","P90P50","Interdecile ratio P90/P50","0","Units",,,1.7,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","2002","2002","P90P50","Interdecile ratio P90/P50","0","Units",,,1.69026548672566,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","2003","2003","P90P50","Interdecile ratio P90/P50","0","Units",,,1.71614934772829,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","2004","2004","P90P50","Interdecile ratio P90/P50","0","Units",,,1.75941151016875,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","2005","2005","P90P50","Interdecile ratio P90/P50","0","Units",,,1.77777777777777,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","2006","2006","P90P50","Interdecile ratio P90/P50","0","Units",,,1.744379683597,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","2007","2007","P90P50","Interdecile ratio P90/P50","0","Units",,,1.69577464788732,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","2008","2008","P90P50","Interdecile ratio P90/P50","0","Units",,,1.65818882466281,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","2009","2009","P90P50","Interdecile ratio P90/P50","0","Units",,,1.695339143615,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","Units",,,1.73296296296296,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","Units",,,1.76577229876722,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","Units",,,1.75521017308371,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","Units",,,1.76524176594253,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","2014","2014","P90P50","Interdecile ratio P90/P50","0","Units",,,1.73991935483871,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","2015","2015","P90P50","Interdecile ratio P90/P50","0","Units",,,1.71502423263327,,
"BEL","Belgium","MW","All persons","P9050","Decile 9/Decile 5","2016","2016","P90P50","Interdecile ratio P90/P50","0","Units",,,1.76252866033409,,
